idealista_id,typology,area_in_m2,floor,region_parish,price_in_euros,seller contact,link_idealista,idealista_ad_title
31204015,T1 ,63,4º andar ,campolide,525000,215566291.0,https://www.idealista.pt/imovel/31204015/,"Apartamento T1 na avenida aviador placido de abreu, Centro - Nova Campolide, Campolide"
31203994,T1 ,65,4º andar ,campolide,525000,215566291.0,https://www.idealista.pt/imovel/31203994/,"Apartamento T1 na avenida aviador placido de abreu, Centro - Nova Campolide, Campolide"
31203993,T1 ,67,3º andar ,campolide,530000,215566291.0,https://www.idealista.pt/imovel/31203993/,"Apartamento T1 na avenida aviador placido de abreu, Centro - Nova Campolide, Campolide"
31204008,T1 ,63,3º andar ,campolide,520000,215566291.0,https://www.idealista.pt/imovel/31204008/,"Apartamento T1 na avenida aviador placido abreu, Centro - Nova Campolide, Campolide"
31204007,T1 ,65,3º andar ,campolide,520000,215566291.0,https://www.idealista.pt/imovel/31204007/,"Apartamento T1 na avenida aviador placido abreu, Centro - Nova Campolide, Campolide"
31203991,T1 ,65,3º andar ,campolide,475000,215566291.0,https://www.idealista.pt/imovel/31203991/,"Apartamento T1 na rua Aviador Plácido de Abreu, Centro - Nova Campolide, Campolide"
31203989,T1 ,67,2º andar ,campolide,510000,215566291.0,https://www.idealista.pt/imovel/31203989/,"Apartamento T1 na rua Aviador Plácido de Abreu, Centro - Nova Campolide, Campolide"
31199651,T3 ,130, ,campolide,990000,215553016.0,https://www.idealista.pt/imovel/31199651/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31198105,T2 ,173,8º andar ,campolide,680000,215553078.0,https://www.idealista.pt/imovel/31198105/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31196303,T5 ,152,,campolide,335000,210053120.0,https://www.idealista.pt/imovel/31196303/,"Moradia independente na rua do aqueduto das águas livres, 25, Bairro da Serafina - Bairro da Liberdade, Campolide"
31195800,T2 ,105,2º andar ,campolide,750000,215566291.0,https://www.idealista.pt/imovel/31195800/,"Apartamento T2 na rua Aviador Plácido de Abreu, Centro - Nova Campolide, Campolide"
31190832,T2 ,86,2º andar ,campolide,270000,215554935.0,https://www.idealista.pt/imovel/31190832/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31187330,T2 ,58, ,campolide,299000,215553057.0,https://www.idealista.pt/imovel/31187330/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
31175526,T2 ,69,2º andar ,campolide,270000,215556715.0,https://www.idealista.pt/imovel/31175526/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31185248,T1 ,74,3º andar ,campolide,320000,210053120.0,https://www.idealista.pt/imovel/31185248/,"Apartamento T1 na rua de Campolide, Centro - Nova Campolide, Campolide"
31178596,T1 ,80,,campolide,320000,215554928.0,https://www.idealista.pt/imovel/31178596/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
31175274,T2 ,67,,campolide,255000,215563194.0,https://www.idealista.pt/imovel/31175274/,"Apartamento T2 na rua Arco do Carvalhão, s/n, Centro - Nova Campolide, Campolide"
31174875,T3 ,140,3º andar ,campolide,990000,215568914.0,https://www.idealista.pt/imovel/31174875/,"Apartamento T3 na avenida Conselheiro Fernando de Sousa, Centro - Nova Campolide, Campolide"
31170683,T2 ,89,Rés do chão ,campolide,249000,215552738.0,https://www.idealista.pt/imovel/31170683/,"Apartamento T2 na rua General Taborda, Centro - Nova Campolide, Campolide"
31169997,T3 ,159,,campolide,550000,210020965.0,https://www.idealista.pt/imovel/31169997/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31162956,T4 ,385,,campolide,1298000,215562068.0,https://www.idealista.pt/imovel/31162956/,"Apartamento T4 em Centro - Nova Campolide, Campolide"
31143152,T3 ,64,,campolide,390000,215561029.0,https://www.idealista.pt/imovel/31143152/,"Moradia em Bairro da Serafina - Bairro da Liberdade, Campolide"
31136769,T2 ,94,,campolide,275000,215552805.0,https://www.idealista.pt/imovel/31136769/,"Apartamento T2 na rua Conde Antas, s/n, Centro - Nova Campolide, Campolide"
31127526,T1 ,65,3º andar ,campolide,289900,215554398.0,https://www.idealista.pt/imovel/31127526/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31126604,T2 ,82,2º andar ,campolide,320000,215553078.0,https://www.idealista.pt/imovel/31126604/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31124584,T2 ,77,1º andar ,campolide,340000,215561846.0,https://www.idealista.pt/imovel/31124584/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31122482,T1 ,65,Rés do chão ,campolide,150000,215553058.0,https://www.idealista.pt/imovel/31122482/,"Apartamento T1, Calçada da Quintinha, 97, Bairro Calçada dos Mestres, Campolide"
31121843,T4 ,199,11º andar ,campolide,1450000,215568471.0,https://www.idealista.pt/imovel/31121843/,"Apartamento T4 em Bairro Calçada dos Mestres, Campolide"
31121215,T2 ,122,10º andar ,campolide,595000,215550794.0,https://www.idealista.pt/imovel/31121215/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31115276,T2 ,65,,campolide,293000,215554398.0,https://www.idealista.pt/imovel/31115276/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31110987,T1 ,108,1º andar ,campolide,655000,210020965.0,https://www.idealista.pt/imovel/31110987/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
29929517,T1 ,77,1º andar ,campolide,500000,210020965.0,https://www.idealista.pt/imovel/29929517/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
29929499,T2 ,107,1º andar ,campolide,735000,210020965.0,https://www.idealista.pt/imovel/29929499/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
29929498,T2 ,117,1º andar ,campolide,775000,210020965.0,https://www.idealista.pt/imovel/29929498/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31102205,T2 ,84, ,campolide,190000,215550978.0,https://www.idealista.pt/imovel/31102205/,"Duplex em Bairro Calçada dos Mestres, Campolide"
31102210,T1 ,42, ,campolide,175000,215550978.0,https://www.idealista.pt/imovel/31102210/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
31102204,T1 ,56, ,campolide,175000,215550978.0,https://www.idealista.pt/imovel/31102204/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
31083816,T2 ,105,3º andar ,campolide,326500,215556715.0,https://www.idealista.pt/imovel/31083816/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31086184,T2 ,70,2º andar ,campolide,340000,969345762.0,https://www.idealista.pt/imovel/31086184/,"Apartamento T2, Calçada dos Mestres, 1, Centro - Nova Campolide, Campolide"
31083284,T3 ,152,,campolide,538000,215561507.0,https://www.idealista.pt/imovel/31083284/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31079582,T2 ,100,1º andar ,campolide,715000,215565359.0,https://www.idealista.pt/imovel/31079582/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31079581,T2 ,135,1º andar ,campolide,875000,215565359.0,https://www.idealista.pt/imovel/31079581/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31079429,T5 ,274,4º andar ,campolide,1800000,215565359.0,https://www.idealista.pt/imovel/31079429/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
29592488,T5 ,342,7º andar ,campolide,2550000,215563064.0,https://www.idealista.pt/imovel/29592488/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
29535712,T5 ,342,9º andar ,campolide,2690000,215563064.0,https://www.idealista.pt/imovel/29535712/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
31039992,T3 ,195,12º andar ,campolide,795000,215550732.0,https://www.idealista.pt/imovel/31039992/,"Apartamento T3 na rua de Campolide, Praça de Espanha - Sete Rios, Campolide"
31039455,T4 ,120,3º andar ,campolide,330000,210054103.0,https://www.idealista.pt/imovel/31039455/,"Apartamento T4 em Centro - Nova Campolide, Campolide"
31036561,T3 ,215,2º andar ,campolide,990000,215565359.0,https://www.idealista.pt/imovel/31036561/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31033338,T3 ,279,2º andar ,campolide,990000,215550144.0,https://www.idealista.pt/imovel/31033338/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31027675,T1 ,44,,campolide,185000,265563841.0,https://www.idealista.pt/imovel/31027675/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31024456,T4 ,103,,campolide,460000,215558917.0,https://www.idealista.pt/imovel/31024456/,"Apartamento T4 em Bairro Calçada dos Mestres, Campolide"
31017309,T2 ,138,Rés do chão ,campolide,960000,291290214.0,https://www.idealista.pt/imovel/31017309/,"Apartamento T2 na rua de Campolide, Centro - Nova Campolide, Campolide"
31013192,T2 ,61,,campolide,170000,215552764.0,https://www.idealista.pt/imovel/31013192/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31012975,T3 ,74, ,campolide,350000,215568461.0,https://www.idealista.pt/imovel/31012975/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31008559,T2 ,120,4º andar ,campolide,665000,215557906.0,https://www.idealista.pt/imovel/31008559/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31008493,T2 ,120,1º andar ,campolide,635000,215557906.0,https://www.idealista.pt/imovel/31008493/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31008541,T2 ,120,3º andar ,campolide,655000,215557906.0,https://www.idealista.pt/imovel/31008541/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31008485,T1 ,27,Rés do chão ,campolide,189000,215564392.0,https://www.idealista.pt/imovel/31008485/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31008289,T5 ,280,,campolide,670000,215552934.0,https://www.idealista.pt/imovel/31008289/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
30996040,T3 ,123, ,campolide,369900,215565713.0,https://www.idealista.pt/imovel/30996040/,"Duplex em Centro - Nova Campolide, Campolide"
30990841,T3 ,74,1º andar ,campolide,350000,215554029.0,https://www.idealista.pt/imovel/30990841/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30988509,T1 ,84,6º andar ,campolide,435000,215551306.0,https://www.idealista.pt/imovel/30988509/,"Apartamento T1 em Praça de Espanha - Sete Rios, Campolide"
30973799,T2 ,106,10º andar ,campolide,535000,215557048.0,https://www.idealista.pt/imovel/30973799/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30956248,T3 ,189,11º andar ,campolide,1350000,215563064.0,https://www.idealista.pt/imovel/30956248/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30971115,T5 ,306,,campolide,800000,265565487.0,https://www.idealista.pt/imovel/30971115/,"Moradia geminada na rua particular, Bairro Calçada dos Mestres, Campolide"
30969744,T5 ,380, ,campolide,1400000,215569074.0,https://www.idealista.pt/imovel/30969744/,"Apartamento T5 em Praça de Espanha - Sete Rios, Campolide"
30969479,T3 ,195,12º andar ,campolide,795000,215564952.0,https://www.idealista.pt/imovel/30969479/,"Apartamento T3 em Praça de Espanha - Sete Rios, Campolide"
29898160,T2 ,106,,campolide,715000,215553057.0,https://www.idealista.pt/imovel/29898160/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30932923,T3 ,94, ,campolide,189000,215565017.0,https://www.idealista.pt/imovel/30932923/,"Apartamento T3 em Bairro da Serafina - Bairro da Liberdade, Campolide"
30955046,T3 ,218,10º andar ,campolide,670000,215565359.0,https://www.idealista.pt/imovel/30955046/,"Apartamento T3 em Praça de Espanha - Sete Rios, Campolide"
30952172,T1 ,85,,campolide,276300,919068343.0,https://www.idealista.pt/imovel/30952172/,"Moradia em banda na rua Dom Carlos de Mascarenhas, 32, Centro - Nova Campolide, Campolide"
30950365,T0 ,45,3º andar ,campolide,260000,234430659.0,https://www.idealista.pt/imovel/30950365/,"Apartamento T0 na rua Marquês de Fronteira, Centro - Nova Campolide, Campolide"
30938188,T2 ,92,,campolide,735000,215561507.0,https://www.idealista.pt/imovel/30938188/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30938200,T3 ,211,,campolide,1295000,215561507.0,https://www.idealista.pt/imovel/30938200/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30938141,T0 ,45,,campolide,350000,215561507.0,https://www.idealista.pt/imovel/30938141/,"Apartamento T0 em Centro - Nova Campolide, Campolide"
30938140,T1 ,67,,campolide,500000,215561507.0,https://www.idealista.pt/imovel/30938140/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30924648,T2 ,102,Rés do chão ,campolide,195000,265563298.0,https://www.idealista.pt/imovel/30924648/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30914597,T2 ,86,,campolide,780000,215554759.0,https://www.idealista.pt/imovel/30914597/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914602,T0 ,45,,campolide,350000,215554759.0,https://www.idealista.pt/imovel/30914602/,"Apartamento T0 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914593,T1 ,67,,campolide,510000,215554759.0,https://www.idealista.pt/imovel/30914593/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914591,T1 ,51,,campolide,440000,215554759.0,https://www.idealista.pt/imovel/30914591/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914561,T2 ,85,,campolide,695000,215554759.0,https://www.idealista.pt/imovel/30914561/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914589,T2 ,92,,campolide,700000,215554759.0,https://www.idealista.pt/imovel/30914589/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914588,T2 ,92,,campolide,715000,215554759.0,https://www.idealista.pt/imovel/30914588/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914587,T2 ,92,,campolide,700000,215554759.0,https://www.idealista.pt/imovel/30914587/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914560,T2 ,92,,campolide,700000,215554759.0,https://www.idealista.pt/imovel/30914560/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914586,T2 ,92,,campolide,715000,215554759.0,https://www.idealista.pt/imovel/30914586/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914585,T2 ,92,,campolide,700000,215554759.0,https://www.idealista.pt/imovel/30914585/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914584,T1 ,65,,campolide,500000,215554759.0,https://www.idealista.pt/imovel/30914584/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914558,T2 ,102,,campolide,745000,215554759.0,https://www.idealista.pt/imovel/30914558/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914557,T2 ,93,,campolide,735000,215554759.0,https://www.idealista.pt/imovel/30914557/,"Apartamento T2 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914572,T1 ,94,,campolide,655000,215554759.0,https://www.idealista.pt/imovel/30914572/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914571,T1 ,62,,campolide,500000,215554759.0,https://www.idealista.pt/imovel/30914571/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30914570,T1 ,67,,campolide,500000,215554759.0,https://www.idealista.pt/imovel/30914570/,"Apartamento T1 na avenida Conselheiro Fernando de Sousa, s/n, Centro - Nova Campolide, Campolide"
30910247,T2 ,72,,campolide,701000,215551306.0,https://www.idealista.pt/imovel/30910247/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30908680,T5 ,320,22º andar ,campolide,1400000,215565359.0,https://www.idealista.pt/imovel/30908680/,"Apartamento T5 em Praça de Espanha - Sete Rios, Campolide"
30908651,T1 ,88,1º andar ,campolide,610000,215565359.0,https://www.idealista.pt/imovel/30908651/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30871254,T1 ,62,3º andar ,campolide,217500,912554115.0,https://www.idealista.pt/imovel/30871254/,"Apartamento T1 na rua General Taborda, Centro - Nova Campolide, Campolide"
30847339,T1 ,114,1º andar ,campolide,610000,215568528.0,https://www.idealista.pt/imovel/30847339/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30853924,T3 ,230,2º andar ,campolide,990000,215559179.0,https://www.idealista.pt/imovel/30853924/,"Apartamento T3 na rua de Campolide, Centro - Nova Campolide, Campolide"
30823905,T1 ,60,,campolide,150000,215554398.0,https://www.idealista.pt/imovel/30823905/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30810436,T3 ,189,11º andar ,campolide,1350000,215563064.0,https://www.idealista.pt/imovel/30810436/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30809512,T5 ,274,,campolide,1850000,215567245.0,https://www.idealista.pt/imovel/30809512/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
30807633,T2 ,98,,campolide,330000,215550562.0,https://www.idealista.pt/imovel/30807633/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
30787731,T9 ,650,,campolide,950000,928154981.0,https://www.idealista.pt/imovel/30787731/,"Moradia independente na rua 3, 3, Bairro Calçada dos Mestres, Campolide"
30780063,T2 ,189,11º andar ,campolide,1350000,215553642.0,https://www.idealista.pt/imovel/30780063/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30776505,T3 ,205,8º andar ,campolide,1175000,215561054.0,https://www.idealista.pt/imovel/30776505/,"Penthouse em Centro - Nova Campolide, Campolide"
30756454,T2 ,106,6º andar ,campolide,850000,215553642.0,https://www.idealista.pt/imovel/30756454/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
29893186,T1 ,65,3º andar ,campolide,535000,215553642.0,https://www.idealista.pt/imovel/29893186/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
29893199,T3 ,132,6º andar ,campolide,1295000,215553642.0,https://www.idealista.pt/imovel/29893199/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30024686,T2 ,91,2º andar ,campolide,715000,215553642.0,https://www.idealista.pt/imovel/30024686/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30752489,T3 ,190,2º andar ,campolide,599000,215559241.0,https://www.idealista.pt/imovel/30752489/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30726604,T2 ,120,7º andar ,campolide,695000,215558964.0,https://www.idealista.pt/imovel/30726604/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30726587,T2 ,120,4º andar ,campolide,665000,215558964.0,https://www.idealista.pt/imovel/30726587/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30726585,T2 ,120,3º andar ,campolide,655000,215558964.0,https://www.idealista.pt/imovel/30726585/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30726541,T2 ,120,1º andar ,campolide,635000,215558964.0,https://www.idealista.pt/imovel/30726541/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30723632,T1 ,67,,campolide,175000,215562016.0,https://www.idealista.pt/imovel/30723632/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30722479,T1 ,78,,campolide,275000,215561964.0,https://www.idealista.pt/imovel/30722479/,"Apartamento T1 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
30698577,T1 ,53,,campolide,275000,215554759.0,https://www.idealista.pt/imovel/30698577/,"Apartamento T1 na rua Marquês de Fronteira, Centro - Nova Campolide, Campolide"
30687116,T3 ,204,6º andar ,campolide,735000,,https://www.idealista.pt/imovel/30687116/,"Apartamento T3 na rua de Campolide, 351, Praça de Espanha - Sete Rios, Campolide"
30678844,T1 ,63,1º andar ,campolide,115000,215568914.0,https://www.idealista.pt/imovel/30678844/,"Apartamento T1 na rua Conde Antas, 66, Centro - Nova Campolide, Campolide"
30613146,T1 ,60,2º andar ,campolide,175000,215552859.0,https://www.idealista.pt/imovel/30613146/,"Apartamento T1 na rua Arco do Carvalhão, s/n, Centro - Nova Campolide, Campolide"
30610876,T2 ,65,1º andar ,campolide,237500,215564357.0,https://www.idealista.pt/imovel/30610876/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
30604420,T8 ,650,,campolide,900000,215557028.0,https://www.idealista.pt/imovel/30604420/,"Moradia geminada no bairro da calçada dos mestres, rua 3, Centro - Nova Campolide, Campolide"
30579606,T3 ,250,,campolide,990000,215569187.0,https://www.idealista.pt/imovel/30579606/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30561939,T1 ,68,2º andar ,campolide,175000,210054102.0,https://www.idealista.pt/imovel/30561939/,"Apartamento T1 na rua arco do carvalhão, Bairro Calçada dos Mestres, Campolide"
30543498,T1 ,85,Andar -1 ,campolide,315000,215568528.0,https://www.idealista.pt/imovel/30543498/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30525949,T2 ,113,3º andar ,campolide,266000,215553058.0,https://www.idealista.pt/imovel/30525949/,"Apartamento T2, Calçada dos Sete Moinhos, 141, Bairro Calçada dos Mestres, Campolide"
30508166,T4 ,182,,campolide,695000,215554519.0,https://www.idealista.pt/imovel/30508166/,"Apartamento T4 em Praça de Espanha - Sete Rios, Campolide"
30487891,T1 ,80,2º andar ,campolide,350000,210020965.0,https://www.idealista.pt/imovel/30487891/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30484134,T4 ,180,6º andar ,campolide,945000,215552573.0,https://www.idealista.pt/imovel/30484134/,"Apartamento T4 na avenida Miguel Torga, Centro - Nova Campolide, Campolide"
30412000,T2 ,70,,campolide,237500,215565441.0,https://www.idealista.pt/imovel/30412000/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
30424556,T2 ,107,,campolide,450000,215550041.0,https://www.idealista.pt/imovel/30424556/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30397924,T1 ,60,2º andar ,campolide,175000,215566158.0,https://www.idealista.pt/imovel/30397924/,"Apartamento T1, Arco Carvalhão, Bairro Calçada dos Mestres, Campolide"
30394678,T1 ,67,,campolide,175000,215550348.0,https://www.idealista.pt/imovel/30394678/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
30366311,T3 ,138,8º andar ,campolide,775000,215554398.0,https://www.idealista.pt/imovel/30366311/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30361561,T2 ,138,13º andar ,campolide,900000,215561863.0,https://www.idealista.pt/imovel/30361561/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30357390,T2 ,90,5º andar ,campolide,399900,215552573.0,https://www.idealista.pt/imovel/30357390/,"Apartamento T2 na rua de campolide, Praça de Espanha - Sete Rios, Campolide"
30339859,T4 ,391,,campolide,1550000,215561863.0,https://www.idealista.pt/imovel/30339859/,"Moradia em Bairro Calçada dos Mestres, Campolide"
30318568,T1 ,58,1º andar ,campolide,230000,210062191.0,https://www.idealista.pt/imovel/30318568/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30318452,T3 ,185,11º andar ,campolide,1060000,215568437.0,https://www.idealista.pt/imovel/30318452/,"Apartamento T3 em Praça de Espanha - Sete Rios, Campolide"
30310266,T5 ,320,22º andar ,campolide,1450000,215565359.0,https://www.idealista.pt/imovel/30310266/,"Apartamento T5 em Praça de Espanha - Sete Rios, Campolide"
30300295,T2 ,81,5º andar ,campolide,399900,265563721.0,https://www.idealista.pt/imovel/30300295/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30296698,T3 ,139,,campolide,980000,215563459.0,https://www.idealista.pt/imovel/30296698/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30296672,T3 ,129,,campolide,950000,215563459.0,https://www.idealista.pt/imovel/30296672/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30274705,T3 ,186,Rés do chão ,campolide,390000,215568914.0,https://www.idealista.pt/imovel/30274705/,"Apartamento T3, Calçada dos Mestres, 35, Centro - Nova Campolide, Campolide"
30247537,T2 ,40,5º andar ,campolide,399900,215568129.0,https://www.idealista.pt/imovel/30247537/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30240814,T2 ,90,5º andar ,campolide,530000,215561558.0,https://www.idealista.pt/imovel/30240814/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30220353,T2 ,73, ,campolide,320000,215553184.0,https://www.idealista.pt/imovel/30220353/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30144896,T3 ,215,2º andar ,campolide,990000,210020965.0,https://www.idealista.pt/imovel/30144896/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
30129291,T2 ,90, ,campolide,530000,215553184.0,https://www.idealista.pt/imovel/30129291/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31242391,T1 ,70,4º andar ,campolide,310000,210027604.0,https://www.idealista.pt/imovel/31242391/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
30110237,T2 ,80,9º andar ,campolide,435000,244410837.0,https://www.idealista.pt/imovel/30110237/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
30038392,T4 ,214,7º andar ,campolide,1800000,215566457.0,https://www.idealista.pt/imovel/30038392/,"Apartamento T4 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30038387,T1 ,81,1º andar ,campolide,615000,215566457.0,https://www.idealista.pt/imovel/30038387/,"Apartamento T1 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30038381,T5 ,307,14º andar ,campolide,3120000,215566457.0,https://www.idealista.pt/imovel/30038381/,"Apartamento T5 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30038402,T3 ,183,8º andar ,campolide,1650000,215566457.0,https://www.idealista.pt/imovel/30038402/,"Apartamento T3 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040408,T2 ,141,3º andar ,campolide,1200000,215566457.0,https://www.idealista.pt/imovel/30040408/,"Apartamento T2 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040428,T2 ,108,8º andar ,campolide,970000,215566457.0,https://www.idealista.pt/imovel/30040428/,"Apartamento T2 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040424,T2 ,108,3º andar ,campolide,855000,215566457.0,https://www.idealista.pt/imovel/30040424/,"Apartamento T2 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040440,T1 ,81,6º andar ,campolide,750000,215566457.0,https://www.idealista.pt/imovel/30040440/,"Apartamento T1 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040438,T3 ,183,10º andar ,campolide,1735000,215566457.0,https://www.idealista.pt/imovel/30040438/,"Apartamento T3 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040383,T2 ,108,2º andar ,campolide,830000,215566457.0,https://www.idealista.pt/imovel/30040383/,"Apartamento T2 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040381,T3 ,183,9º andar ,campolide,1695000,215566457.0,https://www.idealista.pt/imovel/30040381/,"Apartamento T3 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040447,T1 ,81,2º andar ,campolide,650000,215566457.0,https://www.idealista.pt/imovel/30040447/,"Apartamento T1 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
30040445,T1 ,77,7º andar ,campolide,775000,215566457.0,https://www.idealista.pt/imovel/30040445/,"Apartamento T1 na avenida Conselheiro Fernando Sousa, 11, Centro - Nova Campolide, Campolide"
