id,typology,area,floor,price,seller contact,link,title
30926415,T6 ,264,5º andar ,980000,215562563.0,https://www.idealista.pt/imovel/30926415/,"Apartamento T6 na rua Virgilio Correia, Laranjeiras, São Domingos de Benfica"
30920619,T4 ,240,,960000,215554759.0,https://www.idealista.pt/imovel/30920619/,"Apartamento T4 na rua Maestro Frederico de Freitas, s/n, Alto dos Moinhos, São Domingos de Benfica"
30920243,T2 ,100, ,320000,215550791.0,https://www.idealista.pt/imovel/30920243/,"Apartamento T2 em Laranjeiras, São Domingos de Benfica"
30915876,T2 ,85,,450000,215550195.0,https://www.idealista.pt/imovel/30915876/,"Apartamento T2 em Sete Rios, São Domingos de Benfica"
29485195,T6 ,340,1º andar ,890000,215550078.0,https://www.idealista.pt/imovel/29485195/,"Apartamento T6 na estrada de Benfica, Estrada de Benfica, São Domingos de Benfica"
30909801,T4 ,130, ,750000,215560317.0,https://www.idealista.pt/imovel/30909801/,"Apartamento T4 em Alto dos Moinhos, São Domingos de Benfica"
30894389,T4 ,242,6º andar ,890000,215556127.0,https://www.idealista.pt/imovel/30894389/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30888613,T6 ,303,,899000,215569028.0,https://www.idealista.pt/imovel/30888613/,"Apartamento T6 no largo Monsenhor Dalgado, s/n, Estrada de Benfica, São Domingos de Benfica"
30880132,T2 ,80,3º andar ,295000,215552798.0,https://www.idealista.pt/imovel/30880132/,"Apartamento T2 em Estrada de Benfica, São Domingos de Benfica"
30877099,T1 ,99,,425000,289983352.0,https://www.idealista.pt/imovel/30877099/,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica"
30871319,T2 ,81,2º andar ,345000,215550736.0,https://www.idealista.pt/imovel/30871319/,"Apartamento T2 em Laranjeiras, São Domingos de Benfica"
30865549,T4 ,180,,1290000,215560384.0,https://www.idealista.pt/imovel/30865549/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30851888,T3 ,146,,660000,215552931.0,https://www.idealista.pt/imovel/30851888/,"Apartamento T3 na rua António Albino Machado, s/n, Laranjeiras, São Domingos de Benfica"
30846007,T4 ,131,,560000,215553184.0,https://www.idealista.pt/imovel/30846007/,"Apartamento T4 em Alto dos Moinhos, São Domingos de Benfica"
30490350,T4 ,114,5º andar ,330000,215553057.0,https://www.idealista.pt/imovel/30490350/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30844278,T2 ,80,Rés do chão ,350000,215557028.0,https://www.idealista.pt/imovel/30844278/,"Apartamento T2 na avenida Columbano Bordalo Pinheiro, Sete Rios, São Domingos de Benfica"
30829309,T1 ,53,,138000,215554759.0,https://www.idealista.pt/imovel/30829309/,"Apartamento T1 na estrada de Benfica, s/n, Estrada de Benfica, São Domingos de Benfica"
30829308,T3 ,114,,245000,215554759.0,https://www.idealista.pt/imovel/30829308/,"Apartamento T3 na estrada de Benfica, s/n, Estrada de Benfica, São Domingos de Benfica"
30829322,T3 ,103,,280000,215554759.0,https://www.idealista.pt/imovel/30829322/,"Apartamento T3 na estrada de Benfica, s/n, Estrada de Benfica, São Domingos de Benfica"
30829290,T3 ,103,,245000,215554759.0,https://www.idealista.pt/imovel/30829290/,"Apartamento T3 na estrada de Benfica, s/n, Estrada de Benfica, São Domingos de Benfica"
30814984,T3 ,170,7º andar ,720000,215552316.0,https://www.idealista.pt/imovel/30814984/,"Apartamento T3 em Laranjeiras, São Domingos de Benfica"
30810480,T3 ,183,3º andar ,565000,215560958.0,https://www.idealista.pt/imovel/30810480/,"Apartamento T3 em Estrada de Benfica, São Domingos de Benfica"
30810478,T3 ,183,2º andar ,560000,215560958.0,https://www.idealista.pt/imovel/30810478/,"Apartamento T3 em Estrada de Benfica, São Domingos de Benfica"
30806241,T3 ,183,,698000,215559701.0,https://www.idealista.pt/imovel/30806241/,"Apartamento T3 na rua Major Neutel de Abreu, s/n, Alto dos Moinhos, São Domingos de Benfica"
30806217,T3 ,132,,885000,215559701.0,https://www.idealista.pt/imovel/30806217/,"Apartamento T3 em Alto dos Moinhos, São Domingos de Benfica"
30805955,T3 ,120,1º andar ,420000,243433467.0,https://www.idealista.pt/imovel/30805955/,"Apartamento T3 em Alto dos Moinhos, São Domingos de Benfica"
30786006,T1 ,45,1º andar ,320000,215560317.0,https://www.idealista.pt/imovel/30786006/,"Apartamento T1 em Alto dos Moinhos, São Domingos de Benfica"
30773212,T2 ,68,,280000,215567021.0,https://www.idealista.pt/imovel/30773212/,"Apartamento T2 em Estrada de Benfica, São Domingos de Benfica"
30769072,T4 ,234,10º andar ,810000,215551021.0,https://www.idealista.pt/imovel/30769072/,"Penthouse na rua Dr. Bastos Gonçalves, Laranjeiras, São Domingos de Benfica"
30757230,T3 ,90, ,320000,215559135.0,https://www.idealista.pt/imovel/30757230/,"Apartamento T3 em Estrada de Benfica, São Domingos de Benfica"
30748977,T6 ,303,9º andar ,899000,215565428.0,https://www.idealista.pt/imovel/30748977/,"Apartamento T6 no largo Monsenhor Dalgado 8 S. Domingos deBenfica, Estrada de Benfica, São Domingos de Benfica"
